timestamp,hypnogram_level,hypnogram_class
1595613057000,2,light
1595613357000,2,light
1595613657000,1,deep
1595613957000,2,light
1595614257000,2,light
1595614557000,2,light
1595614857000,1,deep
1595615157000,1,deep
1595615457000,2,light
1595615757000,3,REM
1595616057000,3,REM
1595616357000,4,awake
1595616657000,4,awake
1595616957000,4,awake
1595617257000,4,awake
1595617557000,4,awake
1595669824000,4,awake
1595670124000,4,awake
1595670424000,4,awake
1595670724000,4,awake
1595671024000,4,awake
1595671324000,4,awake
1595671624000,2,light
1595671924000,2,light
1595672224000,1,deep
1595672524000,1,deep
1595672824000,1,deep
1595673124000,1,deep
1595673424000,1,deep
1595673724000,1,deep
1595674024000,2,light
1595674324000,2,light
1595674624000,2,light
1595674924000,2,light
1595675224000,2,light
1595675524000,1,deep
1595675824000,1,deep
1595676124000,1,deep
1595676424000,1,deep
1595676724000,1,deep
1595677024000,1,deep
1595677324000,1,deep
1595677624000,2,light
1595677924000,2,light
1595678224000,2,light
1595678524000,2,light
1595678824000,1,deep
1595679124000,1,deep
1595679424000,1,deep
1595679724000,1,deep
1595680024000,2,light
1595680324000,2,light
1595680624000,3,REM
1595680924000,3,REM
1595681224000,4,awake
1595681524000,4,awake
1595681824000,4,awake
1595682124000,2,light
1595682424000,2,light
1595682724000,2,light
1595683024000,2,light
1595683324000,2,light
1595683624000,2,light
1595683924000,1,deep
1595684224000,1,deep
1595684524000,2,light
1595684824000,2,light
1595685124000,2,light
1595685424000,2,light
1595685724000,1,deep
1595686024000,1,deep
1595686324000,1,deep
1595686624000,1,deep
1595686924000,1,deep
1595687224000,1,deep
1595687524000,2,light
1595687824000,2,light
1595688124000,2,light
1595688424000,2,light
1595688724000,2,light
1595689024000,2,light
1595689324000,1,deep
1595689624000,1,deep
1595689924000,1,deep
1595690224000,2,light
1595690524000,2,light
1595690824000,2,light
1595691124000,2,light
1595691424000,2,light
1595691724000,3,REM
1595692024000,3,REM
1595692324000,3,REM
1595692624000,3,REM
1595692924000,3,REM
1595693224000,3,REM
1595693524000,4,awake
1595693824000,4,awake
1595694124000,2,light
1595694424000,2,light
1595694724000,2,light
1595695024000,2,light
1595695324000,2,light
1595695624000,2,light
1595695924000,2,light
1595696224000,4,awake
1595696524000,3,REM
1595696824000,3,REM
1595697124000,4,awake
1595697424000,4,awake
1595697724000,2,light
1595698024000,3,REM
1595698324000,3,REM
1595698624000,3,REM
1595698924000,4,awake
1595699224000,2,light
1595699524000,2,light
1595699824000,2,light
1595700124000,2,light
1595700424000,2,light
1595700724000,2,light
1595701024000,1,deep
1595701324000,1,deep
1595701624000,2,light
1595701924000,2,light
1595702224000,4,awake
1595702524000,4,awake
1595702824000,3,REM
1595703124000,2,light
1595703424000,2,light
1595703724000,3,REM
1595704024000,3,REM
1595704324000,4,awake
1595704624000,4,awake
1595704924000,2,light
1595705224000,3,REM
1595705524000,3,REM
1595705824000,2,light
1595706124000,4,awake
1595706424000,4,awake
1595757508000,4,awake
1595757808000,4,awake
1595758108000,2,light
1595758408000,1,deep
1595758708000,1,deep
1595759008000,4,awake
1595759308000,2,light
1595759608000,1,deep
1595759908000,1,deep
1595760208000,1,deep
1595760508000,2,light
1595760808000,2,light
1595761108000,1,deep
1595761408000,1,deep
1595761708000,1,deep
1595762008000,1,deep
1595762308000,1,deep
1595762608000,1,deep
1595762908000,1,deep
1595763208000,1,deep
1595763508000,1,deep
1595763808000,2,light
1595764108000,1,deep
1595764408000,1,deep
1595764708000,1,deep
1595765008000,1,deep
1595765308000,1,deep
1595765608000,1,deep
1595765908000,1,deep
1595766208000,1,deep
1595766508000,1,deep
1595766808000,2,light
1595767108000,1,deep
1595767408000,1,deep
1595767708000,2,light
1595768008000,2,light
1595768308000,3,REM
1595768608000,3,REM
1595768908000,4,awake
1595769208000,2,light
1595769508000,3,REM
1595769808000,4,awake
1595770108000,2,light
1595770408000,2,light
1595770708000,2,light
1595771008000,1,deep
1595771308000,1,deep
1595771608000,1,deep
1595771908000,1,deep
1595772208000,1,deep
1595772508000,1,deep
1595772808000,3,REM
1595773108000,3,REM
1595773408000,2,light
1595773708000,2,light
1595774008000,2,light
1595774308000,2,light
1595774608000,2,light
1595774908000,2,light
1595775208000,2,light
1595775508000,3,REM
1595775808000,3,REM
1595776108000,3,REM
1595776408000,3,REM
1595776708000,4,awake
1595777008000,2,light
1595777308000,4,awake
1595777608000,2,light
1595777908000,2,light
1595778208000,3,REM
1595778508000,3,REM
1595778808000,3,REM
1595779108000,2,light
1595779408000,2,light
1595779708000,2,light
1595780008000,1,deep
1595780308000,1,deep
1595780608000,1,deep
1595780908000,1,deep
1595781208000,1,deep
1595781508000,1,deep
1595781808000,1,deep
1595782108000,1,deep
1595782408000,1,deep
1595782708000,3,REM
1595783008000,3,REM
1595783308000,3,REM
1595783608000,2,light
1595783908000,2,light
1595784208000,2,light
1595784508000,3,REM
1595784808000,2,light
1595785108000,2,light
1595785408000,3,REM
1595785708000,3,REM
1595786008000,3,REM
1595786308000,4,awake
1595786608000,4,awake
1595786908000,2,light
1595787208000,3,REM
1595787508000,4,awake
1595787808000,2,light
1595788108000,2,light
1595788408000,2,light
1595788708000,2,light
1595789008000,2,light
1595789308000,2,light
1595789608000,2,light
1595789908000,2,light
1595790208000,4,awake
1595790508000,4,awake
1595790808000,4,awake
1595847031000,4,awake
1595847331000,4,awake
1595847631000,4,awake
1595847931000,2,light
1595848231000,2,light
1595848531000,1,deep
1595848831000,1,deep
1595849131000,1,deep
1595849431000,1,deep
1595849731000,1,deep
1595850031000,1,deep
1595850331000,2,light
1595850631000,2,light
1595850931000,2,light
1595851231000,2,light
1595851531000,2,light
1595851831000,2,light
1595852131000,2,light
1595852431000,2,light
1595852731000,2,light
1595853031000,2,light
1595853331000,2,light
1595853631000,2,light
1595853931000,1,deep
1595854231000,2,light
1595854531000,2,light
1595854831000,1,deep
1595855131000,1,deep
1595855431000,1,deep
1595855731000,1,deep
1595856031000,1,deep
1595856331000,1,deep
1595856631000,1,deep
1595856931000,1,deep
1595857231000,1,deep
1595857531000,1,deep
1595857831000,1,deep
1595858131000,1,deep
1595858431000,1,deep
1595858731000,1,deep
1595859031000,1,deep
1595859331000,3,REM
1595859631000,3,REM
1595859931000,2,light
1595860231000,3,REM
1595860531000,3,REM
1595860831000,2,light
1595861131000,2,light
1595861431000,2,light
1595861731000,2,light
1595862031000,2,light
1595862331000,1,deep
1595862631000,1,deep
1595862931000,2,light
1595863231000,2,light
1595863531000,2,light
1595863831000,2,light
1595864131000,2,light
1595864431000,2,light
1595864731000,3,REM
1595865031000,3,REM
1595865331000,3,REM
1595865631000,3,REM
1595865931000,3,REM
1595866231000,4,awake
1595866531000,3,REM
1595866831000,4,awake
1595867131000,2,light
1595867431000,1,deep
1595867731000,1,deep
1595868031000,2,light
1595868331000,2,light
1595868631000,2,light
1595868931000,2,light
1595869231000,2,light
1595869531000,2,light
1595869831000,2,light
1595870131000,2,light
1595870431000,2,light
1595870731000,2,light
1595871031000,2,light
1595871331000,3,REM
1595871631000,3,REM
1595871931000,3,REM
1595872231000,4,awake
1595872531000,2,light
1595872831000,2,light
1595873131000,2,light
1595873431000,2,light
1595873731000,2,light
1595874031000,2,light
1595874331000,2,light
1595874631000,2,light
1595874931000,2,light
1595875231000,2,light
1595875531000,2,light
1595875831000,3,REM
